MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
INSTOR_WQX-10011,WAW040-0121,Stream,2,111.1,23.8,67.45,2004,2004,40.307725,-86.4434972222,IN
INSTOR_WQX-10012,WAW040-0122,Stream,1,37.2,37.2,37.2,2004,2004,40.3607722222,-86.5058277777,IN
INSTOR_WQX-10013,WAW040-0123,Stream,2,134,30.9,82.45,2004,2004,40.3439463888,-86.5539263888,IN
INSTOR_WQX-10014,WAW040-0124,Stream,2,118.1,29,73.55,2004,2004,40.3366583333,-86.5319055555,IN
INSTOR_WQX-10015,WAW040-0125,Stream,2,120,27.8,73.9,2004,2004,40.342221423,-86.5805284394,IN
INSTOR_WQX-10016,WAW040-0126,Stream,2,86,18.2,52.1,2004,2004,40.2407,-86.4725805555,IN
INSTOR_WQX-10017,WAW040-0127,Stream,2,103,37.2,70.1,2004,2004,40.2643166666,-86.4813694444,IN
INSTOR_WQX-10018,WAW040-0128,Stream,1,65.3,65.3,65.3,2004,2004,40.2528694444,-86.5097583333,IN
INSTOR_WQX-10019,WAW040-0129,Stream,2,103,40.3,71.65,2004,2004,40.2841027777,-86.4992361111,IN
INSTOR_WQX-10020,WAW040-0130,Stream,5,215,67,103.38,2004,2008,40.3208877777,-86.6134308333,IN
INSTOR_WQX-10021,WAW040-0131,Stream,1,24.6,24.6,24.6,2004,2004,40.2695,-86.6189277777,IN
INSTOR_WQX-10023,WAW040-0133,Stream,2,134,43.6,88.8,2004,2004,40.339,-86.6496888888,IN
INSTOR_WQX-10024,WAW040-0134,Stream,2,106,19.2,62.6,2004,2004,40.3157191666,-86.6665355555,IN
INSTOR_WQX-10025,WAW040-0135,Stream,1,27.7,27.7,27.7,2004,2004,40.3216055555,-86.6918416666,IN
INSTOR_WQX-10026,WAW040-0136,Stream,1,20.4,20.4,20.4,2004,2004,40.3157,-86.7023694444,IN
INSTOR_WQX-10027,WAW040-0137,Stream,1,45.6,45.6,45.6,2004,2004,40.3270555555,-86.7180416666,IN
INSTOR_WQX-10028,WAW040-0138,Stream,1,19.3,19.3,19.3,2004,2004,40.2870333333,-86.63495,IN
INSTOR_WQX-10029,WAW040-0139,Stream,1,73.3,73.3,73.3,2004,2004,40.2621839955,-86.681686515,IN
INSTOR_WQX-10030,WAW040-0140,Stream,1,38.6,38.6,38.6,2004,2004,40.2771638888,-86.6756527777,IN
INSTOR_WQX-10031,WAW040-0141,Stream,2,186.5,50.5,118.5,2004,2004,40.2871694444,-86.7536969444,IN
INSTOR_WQX-10032,WAW040-0142,Stream,1,39.4,39.4,39.4,2004,2004,40.3133883333,-86.7491530555,IN
INSTOR_WQX-10037,WAW040-0147,Stream,1,43.6,43.6,43.6,2004,2004,40.3663583333,-86.7117305555,IN
INSTOR_WQX-10038,WAW040-0148,Stream,1,39.2,39.2,39.2,2004,2004,40.3674444444,-86.7328416666,IN
INSTOR_WQX-10039,WAW040-0149,Stream,1,33.8,33.8,33.8,2004,2004,40.3594666666,-86.7233583333,IN
INSTOR_WQX-10040,WAW040-0150,Stream,1,31.7,31.7,31.7,2004,2004,40.388625,-86.7342833333,IN
INSTOR_WQX-10041,WAW040-0151,Stream,1,42.9,42.9,42.9,2004,2004,40.3885388888,-86.7627944444,IN
INSTOR_WQX-10042,WAW040-0152,Stream,1,20.2,20.2,20.2,2004,2004,40.4003916666,-86.7657388888,IN
INSTOR_WQX-10044,WAE020-0020,Stream,2,12.2,8.9,10.55,2004,2009,41.2793932509,-85.3756831765,IN
INSTOR_WQX-10045,WAE020-0021,Stream,2,39.2,31,35.1,2004,2009,41.2789535085,-85.3370081835,IN
INSTOR_WQX-10046,WAE020-0022,Stream,2,47.1,21,34.05,2004,2009,41.2578944668,-85.3468204972,IN
INSTOR_WQX-10047,WAE020-0023,Stream,2,24.1,14,19.05,2004,2009,41.2646152867,-85.3515632058,IN
INSTOR_WQX-10048,WAE020-0024,Stream,2,24,21.2,22.6,2004,2009,41.2722011847,-85.3790199236,IN
INSTOR_WQX-10049,WAE020-0025,Stream,2,30.4,29,29.7,2004,2009,41.2522508504,-85.3724286836,IN
INSTOR_WQX-10050,WAE020-0026,Stream,2,41.2,16,28.6,2004,2009,41.2463027777,-85.3511666666,IN
INSTOR_WQX-10051,WAE020-0027,Stream,1,25,25,25,2009,2009,41.2450175471,-85.385769914,IN
INSTOR_WQX-10052,WAE020-0028,Stream,2,36.9,35,35.95,2004,2009,41.2650888673,-85.4151780833,IN
INSTOR_WQX-10053,WAE020-0048,Stream,1,27.5,27.5,27.5,2004,2004,41.2449083333,-85.3856805555,IN
INSTOR_WQX-10056,WAE020-0029,Stream,2,76.9,49,62.95,2004,2009,41.22200299,-85.4407618006,IN
INSTOR_WQX-10057,WAE020-0030,Stream,2,71,46.2,58.6,2004,2009,41.2218963538,-85.4305043575,IN
INSTOR_WQX-10058,WAE020-0031,Stream,2,118,65,91.5,2004,2009,41.2218207562,-85.4575259648,IN
INSTOR_WQX-10059,WAE020-0032,Stream,2,59.5,48,53.75,2004,2009,41.2218023222,-85.4681051483,IN
INSTOR_WQX-10060,WAE020-0033,Stream,2,46.1,43,44.55,2004,2009,41.2219303746,-85.4862032889,IN
INSTOR_WQX-10061,WAE020-0034,Stream,1,46.3,46.3,46.3,2004,2004,41.2264722222,-85.5037611111,IN
INSTOR_WQX-10062,WAE020-0035,Stream,1,39.8,39.8,39.8,2004,2004,41.2068666666,-85.5110472222,IN
INSTOR_WQX-10063,WAE020-0036,Stream,1,30.6,30.6,30.6,2004,2004,41.2002416666,-85.4916166666,IN
INSTOR_WQX-10064,WAE020-0037,Stream,1,42,42,42,2009,2009,41.1956659323,-85.4630147476,IN
INSTOR_WQX-10065,WAE020-0038,Stream,1,45.1,45.1,45.1,2004,2004,41.1795972222,-85.4819555555,IN
INSTOR_WQX-10067,WAE020-0040,Stream,1,48.5,48.5,48.5,2004,2004,41.1668861111,-85.4719555555,IN
INSTOR_WQX-10068,WAE020-0041,Stream,2,47.7,19,33.35,2004,2009,41.1811400785,-85.4566472842,IN
INSTOR_WQX-10069,WAE020-0042,Stream,2,192,93,142.5,2004,2004,41.1553944444,-85.4992444444,IN
INSTOR_WQX-10070,WAE020-0043,Stream,2,114,26,70,2004,2004,41.1537694444,-85.4853138888,IN
INSTOR_WQX-10071,WAE020-0044,Stream,2,230,100,165,2004,2004,41.1324972222,-85.4942166666,IN
INSTOR_WQX-10072,WAE010-0010,Stream,2,123,37,80,2004,2004,41.1259166666,-85.4810944444,IN
INSTOR_WQX-10073,WAE010-0011,Stream,2,112,23,67.5,2004,2004,41.1324972222,-85.4627083333,IN
INSTOR_WQX-10074,WAE010-0012,Stream,2,133,22.8,77.9,2004,2004,41.1329916666,-85.4456472222,IN
INSTOR_WQX-10075,WAE010-0013,Stream,3,106,20,50.666666666666664,2004,2009,41.1122969842,-85.461752996,IN
INSTOR_WQX-10076,WAE010-0014,Stream,3,108,27,55.666666666666664,2004,2009,41.1138662155,-85.4373767599,IN
INSTOR_WQX-10077,WAE010-0015,Stream,2,189.8,63.4,126.60000000000001,2004,2004,41.1637305555,-85.4376055555,IN
INSTOR_WQX-10079,WAE010-0017,Stream,2,127,28.3,77.65,2004,2004,41.1400222222,-85.4052888888,IN
INSTOR_WQX-10080,WAE010-0018,Stream,2,129.2,27.9,78.55,2004,2004,41.1594972222,-85.4036111111,IN
INSTOR_WQX-10081,WAE010-0019,Stream,2,123.5,25.2,74.35,2004,2004,41.1691388888,-85.3938361111,IN
INSTOR_WQX-10082,WAE020-0045,Stream,2,47,42,44.5,2004,2009,41.2002311167,-85.4482663642,IN
INSTOR_WQX-10083,WAE020-0046,Stream,3,568,17,219.4,2004,2009,41.2108440406,-85.4206368362,IN
INSTOR_WQX-10084,WAE020-0047,Stream,2,62.5,29,45.75,2004,2009,41.2225536481,-85.3867594811,IN
INSTOR_WQX-10085,WAE010-0020,Stream,2,205.3,56.3,130.8,2004,2004,41.1490388888,-85.3962638888,IN
INSTOR_WQX-10086,WAE010-0021,Stream,2,103.3,9.76,56.53,2004,2004,41.1698611111,-85.354225,IN
INSTOR_WQX-10087,WAE010-0022,Stream,2,154,56,105,2004,2004,41.1428194444,-85.3572388888,IN
INSTOR_WQX-10090,WAE010-0023,Stream,2,150.9,74.8,112.85,2004,2004,41.1791444444,-85.3500666666,IN
INSTOR_WQX-10091,WAE010-0024,Stream,3,131,40,71,2004,2009,41.1175022594,-85.3762300721,IN
INSTOR_WQX-10092,WAE010-0025,Stream,3,131,35,67.66666666666667,2004,2009,41.1110818061,-85.3955558777,IN
INSTOR_WQX-10093,WAE010-0026,Stream,3,121,26,58.666666666666664,2004,2009,41.1035831589,-85.4495974262,IN
INSTOR_WQX-10094,WAE030-0024,Stream,1,20.7,20.7,20.7,2004,2004,41.2037111111,-85.5451055555,IN
INSTOR_WQX-10095,WAE030-0025,Stream,2,103.9,23,63.45,2004,2004,41.1881611111,-85.5464861111,IN
INSTOR_WQX-10097,WAE030-0027,Stream,3,70.75,14,35.25,2004,2009,41.1906310886,-85.5966691423,IN
INSTOR_WQX-10101,WAE030-0028,Stream,3,111.2,14,49.733333333333334,2004,2009,41.1869404122,-85.5869517662,IN
INSTOR_WQX-10103,WAE030-0030,Stream,2,97.36,25,61.18,2004,2004,41.1750916666,-85.5520388888,IN
INSTOR_WQX-10104,WAE030-0031,Stream,2,115.8,11,63.4,2004,2004,41.1566555555,-85.5818166666,IN
INSTOR_WQX-10105,WAE030-0032,Stream,2,130.1,36,83.05,2004,2004,41.1589083333,-85.6054083333,IN
INSTOR_WQX-10106,WAE030-0033,Stream,2,72.41,4,38.205,2004,2004,41.1465138888,-85.6055305555,IN
INSTOR_WQX-10107,WAE030-0034,Stream,2,140,11,75.5,2004,2004,41.1380833333,-85.5969083333,IN
INSTOR_WQX-10109,WAE030-0036,Stream,2,116.5,15,65.75,2004,2004,41.1186611111,-85.6122361111,IN
INSTOR_WQX-10110,WAE030-0037,Stream,2,85.81,12,48.905,2004,2004,41.1205527777,-85.6045444444,IN
INSTOR_WQX-10111,WAE030-0038,Stream,2,81.4,26,53.7,2004,2004,41.1145138888,-85.58645,IN
INSTOR_WQX-10112,WAE030-0039,Stream,2,89,12,50.5,2004,2004,41.1084157416,-85.6158746741,IN
INSTOR_WQX-10113,WAE030-0040,Stream,2,82.72,11,46.86,2004,2004,41.1183888888,-85.6576833333,IN
INSTOR_WQX-10114,WAE030-0041,Stream,2,152.7,38,95.35,2004,2004,41.1185694444,-85.6345527777,IN
INSTOR_WQX-10115,WAE030-0042,Stream,2,114.3,10,62.15,2004,2004,41.1328138888,-85.6608055555,IN
INSTOR_WQX-10116,WAE030-0043,Stream,2,124.1,40,82.05,2004,2004,41.0937663447,-85.5869674552,IN
INSTOR_WQX-10117,WAE030-0044,Stream,2,111.5,38,74.75,2004,2004,41.0845795591,-85.6149409655,IN
INSTOR_WQX-10118,WAE030-0045,Stream,2,166.6,30,98.3,2004,2004,41.0679209272,-85.5818040055,IN
INSTOR_WQX-10119,WAE030-0046,Stream,2,197,53.8,125.4,2004,2004,41.0473555555,-85.5691,IN
INSTOR_WQX-10120,WAE030-0047,Stream,2,158.2,37,97.6,2004,2004,41.0603313249,-85.5576005775,IN
INSTOR_WQX-10121,WAE030-0048,Stream,2,154,44,99,2004,2004,41.0592388072,-85.5431309738,IN
INSTOR_WQX-10122,WAE030-0049,Stream,2,300,29.9,164.95,2004,2004,41.0485143465,-85.5550502043,IN
INSTOR_WQX-10123,WAE030-0050,Stream,2,193,49.9,121.45,2004,2004,41.0482542879,-85.499023303,IN
INSTOR_WQX-10124,WAE030-0051,Stream,2,183.8,68,125.9,2004,2004,41.0536634838,-85.4897810174,IN
INSTOR_WQX-10125,WAE030-0052,Stream,2,205.2,88,146.6,2004,2004,41.0591666666,-85.4898833333,IN
INSTOR_WQX-10126,WAE030-0053,Stream,4,135,32,84,2004,2004,41.0868388888,-85.4608333333,IN
INSTOR_WQX-10127,WAE030-0054,Stream,2,114.7,41,77.85,2004,2004,41.0898138888,-85.5418611111,IN
INSTOR_WQX-10128,WAE030-0055,Stream,2,208.4,97,152.7,2004,2004,41.115775,-85.5318,IN
INSTOR_WQX-10129,WAE030-0056,Stream,2,123,32,77.5,2004,2004,41.1358333333,-85.5116805555,IN
INSTOR_WQX-10130,WAE030-0057,Stream,2,150,37,93.5,2004,2004,41.1274027777,-85.5326166666,IN
INSTOR_WQX-10131,WAE030-0058,Stream,2,136.2,58,97.1,2004,2004,41.1507083333,-85.5103527777,IN
INSTOR_WQX-10132,WAE030-0059,Stream,2,164.6,71,117.8,2004,2004,41.1552111111,-85.5345222222,IN
INSTOR_WQX-10134,WAE030-0061,Stream,2,416,103,259.5,2004,2004,41.0637888888,-85.6024638888,IN
INSTOR_WQX-10135,WAE010-0027,Stream,3,446,32.9,174.63333333333333,2004,2009,41.1670325878,-85.2846549793,IN
INSTOR_WQX-10136,WAE010-0028,Stream,3,103,23,51.333333333333336,2004,2009,41.1690351186,-85.2751590519,IN
INSTOR_WQX-10137,WAE010-0029,Stream,2,104.4,26.1,65.25,2004,2004,41.1912277777,-85.2770388888,IN
INSTOR_WQX-10138,WAE010-0030,Stream,3,529.2,130,310.40000000000003,2004,2009,41.1888766096,-85.2911498254,IN
INSTOR_WQX-10139,WAE010-0031,Stream,2,268.7,91.8,180.25,2004,2004,41.1873944444,-85.3121333333,IN
INSTOR_WQX-10140,WAE010-0032,Stream,2,117,23,70,2004,2004,41.1773444444,-85.2493361111,IN
INSTOR_WQX-10141,WAE010-0033,Stream,3,240,180,203.33333333333334,2004,2009,41.1621621788,-85.2346839886,IN
INSTOR_WQX-10142,WAE010-0034,Stream,3,562.3,130,342.09999999999997,2004,2009,41.1876039532,-85.2097410728,IN
INSTOR_WQX-10143,WAE010-0035,Stream,3,140,74,96.33333333333333,2004,2009,41.1912294742,-85.2291596669,IN
INSTOR_WQX-10144,WAE010-0036,Stream,2,216.8,70.5,143.65,2004,2004,41.2057833333,-85.2164388888,IN
INSTOR_WQX-10145,WAE010-0037,Stream,2,199.1,63.5,131.3,2004,2004,41.2072722222,-85.2347638888,IN
INSTOR_WQX-10146,WAE010-0038,Stream,3,163,49,88,2004,2009,41.1684974931,-85.2017150122,IN
INSTOR_WQX-10147,WAE010-0039,Stream,3,202.4,47,107.46666666666667,2004,2009,41.231159193,-85.278183821,IN
INSTOR_WQX-10148,WAE010-0040,Stream,3,673.7,210,422.56666666666666,2004,2009,41.2133112929,-85.2898991787,IN
INSTOR_WQX-10149,WAW040-0154,Stream,2,130,52.5,91.25,2004,2004,40.3678944444,-86.5057666666,IN
INSTOR_WQX-10261,WAW040-0156,Stream,2,170.2,35.1,102.64999999999999,2004,2004,40.3251638888,-86.449975,IN
INSTOR_WQX-10262,WAW040-0157,Stream,2,144,36.7,90.35,2004,2004,40.3225972222,-86.4477166666,IN
INSTOR_WQX-10263,WAW040-0158,Stream,1,27.3,27.3,27.3,2004,2004,40.3486472222,-86.3374472222,IN
INSTOR_WQX-10264,WAW040-0159,Stream,1,29.4,29.4,29.4,2004,2004,40.3608166666,-86.2219777777,IN
INSTOR_WQX-10327,WAW020-0103,Stream,1,99,99,99,2004,2004,40.3894444444,-86.1208333333,IN
INSTOR_WQX-10368,WUW090-0012,Stream,9,56,24.1,38.6,2004,2006,40.8534555555,-85.4897694444,IN
INSTOR_WQX-10369,WDE030-0010,Stream,1,52,52,52,2004,2004,40.7513888888,-86.6675,IN
INSTOR_WQX-10370,WDE030-0011,Stream,1,25,25,25,2004,2004,40.7222222222,-86.7016666666,IN
INSTOR_WQX-10371,WDE030-0012,Stream,1,24,24,24,2004,2004,40.6930555555,-86.6825,IN
INSTOR_WQX-10372,WDE030-0013,Stream,1,27,27,27,2004,2004,40.6927777777,-86.6786111111,IN
INSTOR_WQX-10373,WDE030-0014,Stream,1,18,18,18,2004,2004,40.6802777777,-86.6588888888,IN
INSTOR_WQX-10374,WDE030-0015,Stream,1,19,19,19,2004,2004,40.6725,-86.6269444444,IN
INSTOR_WQX-10375,WBU050-0010,Stream,9,52,22,34.2,2004,2006,39.4665416666,-87.42035,IN
INSTOR_WQX-10376,WWE060-0035,Stream,9,18.4,12,14.411111111111111,2004,2006,39.4865083333,-86.9190305555,IN
INSTOR_WQX-10377,WTI060-0032,Stream,8,35.5,18.8,27.325,2004,2006,41.0493861111,-86.5995027777,IN
INSTOR_WQX-10378,WPA060-0038,Stream,10,16.7,7.2,10.258,2004,2006,38.3801694444,-87.217225,IN
INSTOR_WQX-10408,WEU040-0008,Stream,7,53.8,16.9,33.9,2004,2006,38.9729583333,-85.929275,IN
INSTOR_WQX-10409,LMJ220-0010,Stream,10,39.2,22,29.15,2004,2006,41.69225,-85.9759972222,IN
INSTOR_WQX-10542,WPA020-0029,Stream,1,49,49,49,2005,2005,38.4416666666,-86.7147222222,IN
INSTOR_WQX-10543,WPA020-0030,Stream,3,360,7.7,131.3,2005,2005,38.4730555555,-86.6969444444,IN
INSTOR_WQX-10546,WPA020-0033,Stream,2,16.4,6.5,11.45,2005,2005,38.4769444444,-86.7098288888,IN
INSTOR_WQX-10547,WPA020-0034,Stream,9,90,5.8,21.244444444444444,2005,2007,38.48785,-86.7562222222,IN
INSTOR_WQX-10549,WPA020-0036,Stream,4,22,7.5,14.875,2005,2005,38.4219722222,-86.7653888888,IN
INSTOR_WQX-10550,WPA020-0037,Stream,2,14,7,10.5,2005,2005,38.4219777777,-86.7669777777,IN
INSTOR_WQX-10551,WPA020-0038,Stream,1,22,22,22,2005,2005,38.4720361111,-86.77535,IN
INSTOR_WQX-10552,WPA020-0039,Stream,3,44.6,6.6,22.4,2005,2005,38.4275583333,-86.7920972222,IN
INSTOR_WQX-10553,WPA020-0040,Stream,2,20.86,12,16.43,2005,2005,38.4628888888,-86.8084916666,IN
INSTOR_WQX-10554,WPA020-0041,Stream,3,25.1,7.4,16.5,2005,2005,38.4858055555,-86.7973277777,IN
INSTOR_WQX-10555,WPA020-0042,Stream,3,26.5,8.2,15.9,2005,2005,38.4300777777,-86.8337222222,IN
INSTOR_WQX-10557,WPA020-0044,Stream,3,35.33,5.9,15.876666666666667,2005,2005,38.4048277777,-86.8442444444,IN
INSTOR_WQX-10558,WPA020-0045,Stream,2,49.13,5.2,27.165000000000003,2005,2005,38.4559333333,-86.8711638888,IN
INSTOR_WQX-10559,WPA020-0046,Stream,1,19.09,19.09,19.09,2005,2005,38.4229111111,-86.8714444444,IN
INSTOR_WQX-10560,WPA020-0047,Stream,3,31,8.4,15.933333333333334,2005,2005,38.4001194444,-86.8776194444,IN
INSTOR_WQX-10561,WPA020-0048,Stream,11,68.8,10,22.55181818181818,2005,2007,38.4045361111,-86.9183055555,IN
INSTOR_WQX-10568,UMK140-0016,Stream,1,150,150,150,2005,2005,41.4352777777,-87.4919444444,IN
INSTOR_WQX-10569,UMK140-0017,Stream,1,160,160,160,2005,2005,41.4383333333,-87.4794444444,IN
INSTOR_WQX-10574,UMK140-0021,Stream,1,350,350,350,2005,2005,41.4211111111,-87.4772222222,IN
INSTOR_WQX-10575,UMK140-0022,Stream,1,1900,1900,1900,2005,2005,41.4063888888,-87.4608333333,IN
INSTOR_WQX-10576,UMK140-0023,Stream,1,32,32,32,2005,2005,41.3888888888,-87.5077777777,IN
INSTOR_WQX-10577,UMK140-0024,Stream,1,160,160,160,2005,2005,41.3919444444,-87.4891666666,IN
INSTOR_WQX-10578,UMK140-0025,Stream,1,51,51,51,2005,2005,41.3611111111,-87.5077777777,IN
INSTOR_WQX-10579,UMK140-0026,Stream,1,60,60,60,2005,2005,41.3444444444,-87.4988888888,IN
INSTOR_WQX-10580,UMK140-0027,Stream,1,20,20,20,2005,2005,41.3447222222,-87.5063888888,IN
INSTOR_WQX-10581,UMK140-0028,Stream,1,31,31,31,2005,2005,41.3191666666,-87.4944444444,IN
INSTOR_WQX-10582,UMK140-0029,Stream,1,38,38,38,2005,2005,41.3119444444,-87.5075,IN
INSTOR_WQX-10583,UMK140-0030,Stream,1,36,36,36,2005,2005,41.2827777777,-87.5188888888,IN
INSTOR_WQX-10584,UMK140-0031,Stream,1,41,41,41,2005,2005,41.2838888888,-87.5066666666,IN
INSTOR_WQX-10585,UMK130-0042,Stream,1,41,41,41,2005,2005,41.29,-87.4538888888,IN
INSTOR_WQX-10586,UMK140-0032,Stream,1,35,35,35,2005,2005,41.2608333333,-87.5147222222,IN
INSTOR_WQX-10589,UMK130-0044,Stream,1,40,40,40,2005,2005,41.2572222222,-87.4486111111,IN
INSTOR_WQX-10590,WMI060-0021,Stream,6,30.1,21.3,26.05,2005,2006,40.7249555555,-85.9857722222,IN
INSTOR_WQX-10592,UMK130-0045,Stream,1,24,24,24,2005,2005,41.2172222222,-87.4794444444,IN
INSTOR_WQX-10594,UMK130-0047,Stream,1,34,34,34,2005,2005,41.2208333333,-87.4547222222,IN
INSTOR_WQX-10595,UMK130-0048,Stream,1,24,24,24,2005,2005,41.2047222222,-87.4288888888,IN
INSTOR_WQX-10596,UMK130-0049,Stream,1,240,240,240,2005,2005,41.2405555555,-87.4180555555,IN
INSTOR_WQX-10597,UMK130-0050,Stream,1,28,28,28,2005,2005,41.2230555555,-87.41,IN
INSTOR_WQX-10598,UMK130-0051,Stream,2,100,90,95,2005,2005,41.2336111111,-87.3141666666,IN
INSTOR_WQX-10599,UMK130-0052,Stream,2,109,30,69.5,2005,2005,41.205,-87.3586111111,IN
INSTOR_WQX-10600,UMK130-0053,Stream,2,39,31,35,2005,2005,41.2413888888,-87.2755555555,IN
INSTOR_WQX-10601,UMK130-0054,Stream,2,90,62,76,2005,2005,41.2747222222,-87.3097222222,IN
INSTOR_WQX-10602,UMK130-0055,Stream,2,80,53,66.5,2005,2005,41.2561111111,-87.3144444444,IN
INSTOR_WQX-10603,UMK130-0056,Stream,2,40,27,33.5,2005,2005,41.2569444444,-87.2755555555,IN
INSTOR_WQX-10604,UMK130-0057,Stream,2,90,81,85.5,2005,2005,41.2691666666,-87.2761111111,IN
INSTOR_WQX-10607,UMK130-0060,Stream,2,80,33,56.5,2005,2005,41.2575,-87.3722222222,IN
INSTOR_WQX-10608,UMK130-0061,Stream,1,150,150,150,2005,2005,41.3180555555,-87.2497222222,IN
INSTOR_WQX-10609,UMK130-0062,Stream,2,138,55,96.5,2005,2005,41.3219444444,-87.3097222222,IN
INSTOR_WQX-10611,UMK130-0064,Stream,2,360,85,222.5,2005,2005,41.3691666666,-87.3375,IN
INSTOR_WQX-10612,UMK130-0065,Stream,2,473,320,396.5,2005,2005,41.3505555555,-87.3933333333,IN
INSTOR_WQX-10614,UMK130-0067,Stream,2,80,58,69,2005,2005,41.3552777777,-87.4188888888,IN
INSTOR_WQX-10616,UMK130-0069,Stream,2,140,140,140,2005,2005,41.3080555555,-87.4066666666,IN
INSTOR_WQX-10618,UMK130-0071,Stream,2,83,31,57,2005,2005,41.2844444444,-87.3661111111,IN
INSTOR_WQX-10619,UMK130-0072,Stream,3,156,21,66,2005,2005,41.3113888888,-87.3630555555,IN
INSTOR_WQX-10620,UMK130-0073,Stream,2,150,77,113.5,2005,2005,41.2675,-87.4161111111,IN
INSTOR_WQX-10621,UMK130-0074,Stream,3,112,100,104,2005,2005,41.2886111111,-87.4202777777,IN
INSTOR_WQX-10624,UMK130-0076,Stream,2,85,30,57.5,2005,2005,41.2461455555,-87.3896602777,IN
INSTOR_WQX-10626,WLV040-0013,Stream,1,17,17,17,2005,2005,40.6732138888,-87.2488472222,IN
INSTOR_WQX-10627,WLV040-0014,Stream,1,12,12,12,2005,2005,40.663025,-87.2107472222,IN
INSTOR_WQX-10628,WLV040-0015,Stream,1,12,12,12,2005,2005,40.650452777700004,-87.1725833333,IN
INSTOR_WQX-10629,WLV040-0016,Stream,1,17,17,17,2005,2005,40.6514444444,-87.1347055555,IN
INSTOR_WQX-10630,WLV040-0017,Stream,2,9.6,9.2,9.399999999999999,2005,2005,40.6530194444,-87.0974111111,IN
INSTOR_WQX-10631,WLV040-0018,Stream,1,29,29,29,2005,2005,40.6388194444,-87.0971222222,IN
INSTOR_WQX-10632,WLV040-0019,Stream,1,29,29,29,2005,2005,40.6413472222,-87.134475,IN
INSTOR_WQX-10633,WLV040-0020,Stream,1,10,10,10,2005,2005,40.6456722222,-87.19155,IN
INSTOR_WQX-10634,WLV040-0021,Stream,1,14,14,14,2005,2005,40.6324222222,-87.2292472222,IN
INSTOR_WQX-10635,WLV040-0022,Stream,1,14,14,14,2005,2005,40.6286805555,-87.1680666666,IN
INSTOR_WQX-10636,WLV040-0023,Stream,1,43,43,43,2005,2005,40.6307972222,-87.0583805555,IN
INSTOR_WQX-10637,WLV040-0024,Stream,1,46,46,46,2005,2005,40.6209305555,-87.0334638888,IN
INSTOR_WQX-10639,WLV040-0026,Stream,1,50,50,50,2005,2005,40.6065944444,-87.0457166666,IN
INSTOR_WQX-10640,WLV040-0027,Stream,1,20,20,20,2005,2005,40.6060555555,-87.1286916666,IN
INSTOR_WQX-10641,WLV040-0028,Stream,1,17,17,17,2005,2005,40.597625,-87.1684805555,IN
INSTOR_WQX-10642,WLV040-0029,Stream,1,34,34,34,2005,2005,40.6093888888,-87.1903305555,IN
INSTOR_WQX-10645,WLV040-0032,Stream,1,17,17,17,2005,2005,40.5841472222,-87.1654666666,IN
INSTOR_WQX-10646,WLV040-0033,Stream,1,27,27,27,2005,2005,40.5856361111,-87.1338416666,IN
INSTOR_WQX-10647,WLV040-0034,Stream,1,26,26,26,2005,2005,40.5621527777,-87.2121361111,IN
INSTOR_WQX-10648,WLV040-0035,Stream,2,17,17,17,2005,2005,40.5624694444,-87.1653527777,IN
INSTOR_WQX-10649,WLV040-0036,Stream,1,14,14,14,2005,2005,40.5626055555,-87.1558138888,IN
INSTOR_WQX-10651,WLV040-0038,Stream,2,12,12,12,2005,2005,40.5530972222,-87.1138916666,IN
INSTOR_WQX-10653,WLV040-0040,Stream,1,12,12,12,2005,2005,40.5380388888,-87.1605527777,IN
INSTOR_WQX-10654,WLV040-0041,Stream,1,16,16,16,2005,2005,40.5189277777,-87.182525,IN
INSTOR_WQX-10655,WLV040-0042,Stream,1,19,19,19,2005,2005,40.6802444444,-87.2670666666,IN
INSTOR_WQX-10656,WLV040-0043,Stream,1,13,13,13,2005,2005,40.6495472222,-87.2367083333,IN
INSTOR_WQX-10657,WLV040-0044,Stream,1,16,16,16,2005,2005,40.6411222222,-87.2105111111,IN
INSTOR_WQX-10659,WLV040-0046,Stream,1,34,34,34,2005,2005,40.6348111111,-87.0779805555,IN
INSTOR_WQX-10661,WLV040-0048,Stream,1,24,24,24,2005,2005,40.5622444444,-87.2335277777,IN
INSTOR_WQX-10663,WLV040-0050,Stream,1,16,16,16,2005,2005,40.5334888888,-87.1890027777,IN
INSTOR_WQX-10664,WLV040-0051,Stream,1,17,17,17,2005,2005,40.5544027777,-87.1377722222,IN
INSTOR_WQX-10665,WLV040-0052,Stream,1,17,17,17,2005,2005,40.49725,-87.2055972222,IN
INSTOR_WQX-10666,WLV160-0016,Stream,2,30,25,27.5,2005,2005,39.9955972222,-86.588225,IN
INSTOR_WQX-10667,WLV160-0017,Stream,2,130,85,107.5,2005,2005,39.9667055555,-86.61505,IN
INSTOR_WQX-10668,WLV160-0018,Stream,2,37,35,36,2005,2005,39.9736472222,-86.6388166666,IN
INSTOR_WQX-10669,WLV160-0019,Stream,5,34,22,29.2,2005,2017,39.9668294355,-86.6840201107,IN
INSTOR_WQX-10670,WLV160-0020,Stream,5,32,19.1,23.46,2005,2015,39.9409722222,-86.7570111111,IN
INSTOR_WQX-10671,WLV160-0021,Stream,2,35,22,28.5,2005,2005,39.9082944444,-86.6917888888,IN
